suburb,latitude,longitude,date,type,description
Northcote,-37.770803,144.989029,2021-06-06,UNWANTED_PHYSICAL_CONTACT,"Walking to my car, a middle-aged man grabbed the back of my jacket along the Yarra River walk. Thankfully, a bystander helped."
East Melbourne,-37.802869,144.991217,2021-06-07,UNWANTED_PHYSICAL_CONTACT,"Waiting for a rideshare to arrive, someone sitting on a park bench brushed against me multiple times along the Yarra River walk. I won't be walking that way again."
Richmond,-37.83141,145.000983,2021-06-07,UNWANTED_PHYSICAL_CONTACT,"Taking a shortcut through a park, a person who seemed to be following me made inappropriate contact in a crowd in the middle of the park. I managed to run away."
Preston,-37.726126,145.016288,2021-06-08,STREET_HARASSMENT,"On a quiet side street, someone on an e-scooter cornered me and asked personal questions along the Yarra River walk. I eventually lost them in the crowd."
St Kilda,-37.858502,144.988934,2021-06-09,SEXUAL_ASSAULT,"Walking to my car, an aggressive individual made lewd comments while approaching outside a 24-hour gym. I reported it to a nearby officer."
Prahran,-37.858624,144.992538,2021-06-09,STREET_HARASSMENT,"Walking the dog around the block, a couple arguing loudly whistled and made suggestive gestures near the tram stop. I felt my heart racing."
Camberwell,-37.836119,145.066735,2021-06-09,UNWANTED_PHYSICAL_CONTACT,"Walking the dog around the block, a delivery driver tried to block my exit with their body in the underground parking lot. They eventually walked off."
Flemington,-37.796849,144.929291,2021-06-09,STREET_HARASSMENT,"Walking to my car, a couple arguing loudly made inappropriate jokes beside a row of parked cars. I felt very unsafe."
Northcote,-37.764823,145.005055,2021-06-09,UNWANTED_PHYSICAL_CONTACT,"Commuting during the morning rush, a delivery driver nudged me forcefully along the bike path by the creek. I eventually lost them in the crowd."
Port Melbourne,-37.844727,144.930387,2021-06-10,STREET_HARASSMENT,"Walking the dog around the block, a group of skaters mocked my appearance loudly near a bicycle path. I felt my heart racing."
Kensington,-37.797342,144.930454,2021-06-10,SEXUAL_ASSAULT,"Exploring the local market, two men groped me in the middle of the crowd near the ticket barriers. I felt extremely intimidated."
Southbank,-37.829638,144.963552,2021-06-11,STREET_HARASSMENT,"Around midnight, someone leaning against a wall refused to let me pass while staring outside a 24-hour gym. I quickly ducked into a shop."
Williamstown,-37.863026,144.888211,2021-06-12,STREET_HARASSMENT,"After finishing dinner at a restaurant, someone sitting on a park bench made inappropriate jokes underneath a railway bridge. I took a photo from a distance."
Abbotsford,-37.810114,144.988161,2021-06-13,STREET_HARASSMENT,"Broad daylight, near the shops, a stranger asking for directions mimicked my movements mocking me in the middle of the park. I called a friend immediately."
Footscray,-37.804787,144.907388,2021-06-13,STREET_HARASSMENT,"Coming back from a night out, a couple arguing loudly made inappropriate jokes near the ticket barriers. I quickly ducked into a shop."
Melbourne CBD,-37.804466,144.961634,2021-06-13,SEXUAL_ASSAULT,"Heading to the gym early, an individual who appeared intoxicated grabbed my waist without consent underneath a railway bridge. I'm shaken but okay."
Essendon,-37.756736,144.910607,2021-06-13,UNWANTED_PHYSICAL_CONTACT,"Coming home from the night shift, someone sitting on a park bench tried to pull my bag near the tram stop. I reported it to a nearby officer."
Moonee Ponds,-37.757051,144.922473,2021-06-14,UNWANTED_PHYSICAL_CONTACT,"Checking my phone at the bus stop, a couple arguing loudly pushed past me aggressively in a poorly lit laneway. They eventually walked off."
St Kilda,-37.868304,144.975921,2021-06-15,STREET_HARASSMENT,"Walking the dog around the block, a woman in a reflective vest shouted derogatory remarks near a deserted construction zone. No one intervened."
Prahran,-37.857247,145.000937,2021-06-16,SEXUAL_ASSAULT,"Walking the dog around the block, a middle-aged man tried to pull me toward a darker area near a historic monument. I shouted at them to leave me alone."
Footscray,-37.795269,144.895922,2021-06-16,UNWANTED_PHYSICAL_CONTACT,"Returning books to the library, a group of individuals jostled me while standing in line outside a pub. I'm shaken but okay."
North Melbourne,-37.800385,144.935665,2021-06-17,STREET_HARASSMENT,"Checking my phone at the bus stop, a person with their hood up made inappropriate jokes near a deserted construction zone. I eventually lost them in the crowd."
Abbotsford,-37.793742,144.994098,2021-06-18,STREET_HARASSMENT,"On a quiet side street, a group of teenagers made persistent unwanted comments beside a row of parked cars. I called a friend immediately."
Abbotsford,-37.800918,145.007998,2021-06-19,SEXUAL_ASSAULT,"While waiting for the tram, someone sitting on a park bench groped me in the middle of the crowd underneath a railway bridge. I called a friend immediately."
Carlton,-37.798327,144.973571,2021-06-19,UNWANTED_PHYSICAL_CONTACT,"Coming back from a night out, a stranger wearing a hoodie tried to pull my bag near the tram stop. They eventually walked off."
Toorak,-37.841159,145.016553,2021-06-20,SEXUAL_ASSAULT,"Heading to the gym early, a group of teenagers violated personal space aggressively outside a pub. I quickly ducked into a shop."
Docklands,-37.812109,144.950083,2021-06-20,STREET_HARASSMENT,"Returning books to the library, a person acting erratically persistently asked for my number near the entrance of a shopping centre. I tried to ignore them."
Prahran,-37.853738,144.997648,2021-06-22,UNWANTED_PHYSICAL_CONTACT,"Taking a shortcut through a park, someone on an e-scooter grabbed the back of my jacket near the ticket barriers. I reported it to a nearby officer."
Moonee Ponds,-37.769747,144.931248,2021-06-22,STREET_HARASSMENT,"Checking my phone at the bus stop, a delivery driver followed me for several blocks beside a row of parked cars. I felt very unsafe."
Elwood,-37.888222,144.988566,2021-06-24,SEXUAL_ASSAULT,"Walking the dog around the block, two men groped me in the middle of the crowd near the ticket barriers. They eventually walked off."
Moonee Ponds,-37.766205,144.923573,2021-06-25,STREET_HARASSMENT,"Waiting for a rideshare to arrive, a stranger asking for directions cornered me and asked personal questions at a crowded intersection. I took a photo from a distance."
Coburg,-37.740591,144.968868,2021-06-25,SEXUAL_ASSAULT,"Checking my phone at the bus stop, someone leaning against a wall exposed themselves in public at the taxi rank. I shouted at them to leave me alone."
North Melbourne,-37.811638,144.956494,2021-06-25,UNWANTED_PHYSICAL_CONTACT,"Coming home from the night shift, a group of skaters stepped on the back of my shoes beside a row of parked cars. I'm shaken but okay."
Essendon,-37.749138,144.922332,2021-06-26,STREET_HARASSMENT,"Checking my phone at the bus stop, an aggressive individual shouted nonsense to intimidate near the entrance of a shopping centre. I called a friend immediately."
Kensington,-37.78667,144.936018,2021-06-26,SEXUAL_ASSAULT,"Walking the dog around the block, a stranger asking for directions exposed themselves in public near the station entrance. I'm shaken but okay."
Carlton,-37.807416,144.961792,2021-06-26,SEXUAL_ASSAULT,"Just as the sun was setting, a cyclist who stopped suddenly engaged in non-consensual touching along the Yarra River walk. No one intervened."
Richmond,-37.834246,144.997502,2021-06-27,STREET_HARASSMENT,"Broad daylight, near the shops, a middle-aged man cornered me and asked personal questions beside a row of parked cars. I reported it to a nearby officer."
Flemington,-37.779312,144.916156,2021-06-27,STREET_HARASSMENT,"Enjoying a coffee on the sidewalk, a middle-aged man engaged in intimidating verbal behavior outside a residential building. I'm shaken but okay."
Yarraville,-37.826474,144.888597,2021-06-28,STREET_HARASSMENT,"Coming home from the night shift, a person who seemed to be following me cornered me and asked personal questions outside a residential building. I took a photo from a distance."
Coburg,-37.753483,144.964874,2021-06-28,SEXUAL_ASSAULT,"Commuting during the morning rush, a passerby exposed themselves in public outside a popular cafe. I eventually lost them in the crowd."
Flemington,-37.773272,144.933179,2021-06-29,SEXUAL_ASSAULT,"Walking the dog around the block, a person with their hood up engaged in indecent behavior outside a popular cafe. I called a friend immediately."
St Kilda,-37.867473,144.97664,2021-06-29,UNWANTED_PHYSICAL_CONTACT,"Exploring the local market, a delivery driver pushed into my personal space outside a 24-hour gym. I moved to a better-lit area."
Elwood,-37.877869,144.981955,2021-07-01,STREET_HARASSMENT,"Heading to the gym early, someone leaning against a wall cornered me and asked personal questions in a poorly lit laneway. I was left feeling vulnerable."
North Melbourne,-37.79807,144.949729,2021-07-01,UNWANTED_PHYSICAL_CONTACT,"Just after leaving the station, a couple arguing loudly grabbed my arm outside a 24-hour gym. I managed to run away."
Thornbury,-37.75834,144.993591,2021-07-02,SEXUAL_ASSAULT,"While waiting for the tram, a group of teenagers reached out to touch me inappropriately near a bus shelter. Thankfully, a bystander helped."
Melbourne CBD,-37.819297,144.972495,2021-07-03,STREET_HARASSMENT,"On a quiet side street, a middle-aged man shouted nonsense to intimidate outside a 7-Eleven. I took a photo from a distance."
Thornbury,-37.746569,144.998572,2021-07-03,UNWANTED_PHYSICAL_CONTACT,"Commuting during the morning rush, someone on an e-scooter grabbed my shoulder from behind near the entrance of a shopping centre. I felt very unsafe."
Melbourne CBD,-37.816343,144.959053,2021-07-05,SEXUAL_ASSAULT,"Around midnight, a woman in a reflective vest violated personal space aggressively in the middle of the park. They eventually walked off."
Hawthorn,-37.817125,145.02474,2021-07-06,SEXUAL_ASSAULT,"Heading to the gym early, a group of teenagers groped me in the middle of the crowd in a quiet residential cul-de-sac. I felt very unsafe."
Kensington,-37.783102,144.934615,2021-07-09,STREET_HARASSMENT,"Just after leaving the station, a stranger wearing a hoodie engaged in intimidating verbal behavior near the entrance of a shopping centre. Thankfully, a bystander helped."
Yarraville,-37.809521,144.901035,2021-07-09,SEXUAL_ASSAULT,"While waiting for the tram, an aggressive individual reached out to touch me inappropriately at the taxi rank. I shouted at them to leave me alone."
Hawthorn,-37.820742,145.045756,2021-07-10,STREET_HARASSMENT,"Walking to my car, a group of teenagers shouted offensive slurs in a poorly lit laneway. I felt very unsafe."
Hawthorn,-37.822204,145.034425,2021-07-10,SEXUAL_ASSAULT,"While walking home, a couple arguing loudly committed a physical assault in the underground parking lot. I took a photo from a distance."
Toorak,-37.834267,145.019743,2021-07-12,UNWANTED_PHYSICAL_CONTACT,"Returning books to the library, a couple arguing loudly nudged me forcefully near a deserted construction zone. I tried to ignore them."
Carlton,-37.810761,144.957405,2021-07-13,UNWANTED_PHYSICAL_CONTACT,"Returning books to the library, a person with their hood up grabbed my shoulder from behind underneath a railway bridge. I was left feeling vulnerable."
Elwood,-37.87371,144.997266,2021-07-15,UNWANTED_PHYSICAL_CONTACT,"Just as the sun was setting, a cyclist who stopped suddenly tried to pull my bag near the entrance of a shopping centre. I moved to a better-lit area."
Brunswick,-37.760351,144.967673,2021-07-15,STREET_HARASSMENT,"Just as the sun was setting, a group of individuals engaged in intimidating verbal behavior near the ticket barriers. I managed to run away."
Preston,-37.744184,145.014071,2021-07-16,STREET_HARASSMENT,"Coming home from the night shift, a person who seemed to be following me whistled and made suggestive gestures near the entrance of a shopping centre. They eventually walked off."
Coburg,-37.732775,144.966469,2021-07-16,STREET_HARASSMENT,"During the evening rush, an individual who appeared intoxicated shouted derogatory remarks in a quiet residential cul-de-sac. I felt very unsafe."
Essendon,-37.754271,144.912057,2021-07-17,UNWANTED_PHYSICAL_CONTACT,"Meeting friends for drinks, a woman in a reflective vest brushed against me multiple times outside a 24-hour gym. I felt very unsafe."
