suburb,latitude,longitude,date,type,description
Whittlesea,-37.490158,145.138152,2025-08-07,STREET_HARASSMENT,"Broad daylight, near the shops, an individual who appeared intoxicated followed me for several blocks by the public restrooms. I'm shaken but okay."
Lilydale,-37.751319,145.373503,2025-08-07,STREET_HARASSMENT,"Just as the sun was setting, a group of individuals blocked my path while catcalling at a crowded intersection. I quickly ducked into a shop."
Cranbourne,-38.115379,145.288544,2025-08-07,SEXUAL_ASSAULT,"Exploring the local market, a stranger wearing a hoodie exposed themselves in public outside a 7-Eleven. I managed to run away."
Werribee,-37.896015,144.674547,2025-08-07,UNWANTED_PHYSICAL_CONTACT,"While walking home, two men grabbed my hand and wouldn't let go along the main road. I eventually lost them in the crowd."
Frankston,-38.120693,145.143225,2025-08-08,SEXUAL_ASSAULT,"Passing by a construction site, an individual who appeared intoxicated exposed themselves in public in the middle of the park. I tried to ignore them."
Richmond,-37.82624,144.974357,2025-08-08,SEXUAL_ASSAULT,"Broad daylight, near the shops, an individual who appeared intoxicated groped me in the middle of the crowd near the station car park. No one intervened."
Epping,-37.656354,145.043739,2025-08-09,SEXUAL_ASSAULT,"Walking to my car, a stranger wearing a hoodie exposed themselves in public near the ticket barriers. I managed to run away."
Point Cook,-37.947986,144.771281,2025-08-09,STREET_HARASSMENT,"Checking my phone at the bus stop, an individual who appeared intoxicated cornered me and asked personal questions near the edge of the bushland. They eventually walked off."
Ferntree Gully,-37.906377,145.299013,2025-08-11,SEXUAL_ASSAULT,"Waiting for a rideshare to arrive, an individual who appeared intoxicated committed a physical assault near the ticket barriers. I tried to ignore them."
Epping,-37.651244,145.048961,2025-08-13,STREET_HARASSMENT,"Walking the dog around the block, a cyclist who stopped suddenly followed me for several blocks near the station entrance. No one intervened."
Footscray,-37.809882,144.916542,2025-08-15,UNWANTED_PHYSICAL_CONTACT,"Heading to the gym early, an individual who appeared intoxicated grabbed my arm in the middle of the park. I tried to ignore them."
Ferntree Gully,-37.871805,145.269816,2025-08-16,SEXUAL_ASSAULT,"Passing by a construction site, a group of teenagers exposed themselves in public by the public restrooms. I eventually lost them in the crowd."
Belgrave,-37.916956,145.35625,2025-08-17,UNWANTED_PHYSICAL_CONTACT,"Coming home from the night shift, an individual who appeared intoxicated tried to pull my bag outside a residential building. I managed to run away."
Brighton,-37.884304,145.010423,2025-08-18,SEXUAL_ASSAULT,"Just as the sun was setting, someone on an e-scooter committed a physical assault outside a 24-hour gym. They eventually walked off."
Cheltenham,-37.946371,145.04519,2025-08-18,SEXUAL_ASSAULT,"Walking the dog around the block, a middle-aged man tried to pull me toward a darker area outside a 7-Eleven. I felt very unsafe."
Craigieburn,-37.591435,144.875025,2025-08-19,SEXUAL_ASSAULT,"Around midnight, a stranger wearing a hoodie exposed themselves in public outside a 24-hour gym. I won't be walking that way again."
Frankston,-38.160241,145.108453,2025-08-19,STREET_HARASSMENT,"Around midnight, a lone person cornered me and asked personal questions near the station car park. I tried to ignore them."
Carlton,-37.811947,144.956347,2025-08-20,SEXUAL_ASSAULT,"Walking to my car, a stranger wearing a hoodie engaged in non-consensual touching outside a 7-Eleven. I'm shaken but okay."
Ringwood,-37.807376,145.21475,2025-08-21,UNWANTED_PHYSICAL_CONTACT,"While waiting for the tram, an aggressive individual pushed past me aggressively near the ticket barriers. I reported it via a safety app."
Melbourne CBD,-37.829747,144.938955,2025-08-25,UNWANTED_PHYSICAL_CONTACT,"Just as the sun was setting, a person who seemed to be following me intentionally bumped into me outside a supermarket. I called a friend immediately."
Healesville,-37.666657,145.516262,2025-08-26,STREET_HARASSMENT,"Enjoying a coffee on the sidewalk, a stranger wearing a hoodie followed me for several blocks near the entrance of a shopping centre. I won't be walking that way again."
Richmond,-37.839009,145.02098,2025-08-27,SEXUAL_ASSAULT,"Just as the sun was setting, someone on an e-scooter made explicit and unwanted advances near the edge of the bushland. Thankfully, a bystander helped."
Cranbourne,-38.109954,145.281383,2025-08-27,UNWANTED_PHYSICAL_CONTACT,"Enjoying a coffee on the sidewalk, someone on an e-scooter pushed past me aggressively outside a 7-Eleven. I managed to run away."
Werribee,-37.903417,144.671299,2025-08-31,UNWANTED_PHYSICAL_CONTACT,"On a quiet side street, someone on an e-scooter grabbed my hand and wouldn't let go outside a 7-Eleven. I managed to run away."
Pakenham,-38.090078,145.488121,2025-08-31,SEXUAL_ASSAULT,"Checking my phone at the bus stop, a person who seemed to be following me made explicit and unwanted advances outside a 7-Eleven. I'm shaken but okay."
Coburg,-37.724147,144.941534,2025-09-01,STREET_HARASSMENT,"Broad daylight, near the shops, a person who seemed to be following me followed me for several blocks at a crowded intersection. I called a friend immediately."
Melton,-37.676743,144.5897,2025-09-01,SEXUAL_ASSAULT,"Enjoying a coffee on the sidewalk, a stranger wearing a hoodie tried to pull me toward a darker area outside a supermarket. I managed to run away."
Ringwood,-37.820904,145.213087,2025-09-04,UNWANTED_PHYSICAL_CONTACT,"Just as the sun was setting, a group of teenagers brushed against me multiple times in the middle of the park. I'm shaken but okay."
Lilydale,-37.760717,145.331554,2025-09-05,SEXUAL_ASSAULT,"Passing by a construction site, a person acting erratically violated personal space aggressively in the underground parking lot. I eventually lost them in the crowd."
Mornington,-38.228753,145.051045,2025-09-05,UNWANTED_PHYSICAL_CONTACT,"After finishing dinner at a restaurant, an individual who appeared intoxicated attempted to snatch my phone outside a supermarket. I tried to ignore them."
Cranbourne,-38.075356,145.255735,2025-09-06,SEXUAL_ASSAULT,"Passing by a construction site, a middle-aged man violated personal space aggressively near the edge of the bushland. I won't be walking that way again."
Coburg,-37.762218,144.963122,2025-09-08,SEXUAL_ASSAULT,"Walking the dog around the block, a passerby engaged in non-consensual touching outside a 24-hour gym. I called a friend immediately."
Point Cook,-37.920391,144.767473,2025-09-09,UNWANTED_PHYSICAL_CONTACT,"Coming back from a night out, two men brushed against me multiple times in a poorly lit laneway. I quickly ducked into a shop."
Frankston,-38.139239,145.096847,2025-09-09,SEXUAL_ASSAULT,"Enjoying a coffee on the sidewalk, an individual who appeared intoxicated engaged in non-consensual touching near the station entrance. I called a friend immediately."
Cheltenham,-37.961161,145.044002,2025-09-10,UNWANTED_PHYSICAL_CONTACT,"Checking my phone at the bus stop, two men grabbed my hand and wouldn't let go at a crowded intersection. I felt very unsafe."
Dandenong,-37.999532,145.204984,2025-09-11,STREET_HARASSMENT,"Waiting for a rideshare to arrive, a person acting erratically engaged in intimidating verbal behavior outside a 7-Eleven. I reported it to a nearby officer."
Ferntree Gully,-37.882727,145.278712,2025-09-11,SEXUAL_ASSAULT,"Taking a shortcut through a park, a middle-aged man made explicit and unwanted advances in a poorly lit laneway. I felt very unsafe."
Ferntree Gully,-37.877192,145.313704,2025-09-12,STREET_HARASSMENT,"Browsing the shops on a busy Saturday, a cyclist who stopped suddenly shouted derogatory remarks near the entrance of a shopping centre. I eventually lost them in the crowd."
Lilydale,-37.772841,145.356587,2025-09-12,UNWANTED_PHYSICAL_CONTACT,"Just as the sun was setting, a group of individuals grabbed my arm along the main road. I'm shaken but okay."
St Albans,-37.760447,144.80664,2025-09-12,STREET_HARASSMENT,"Around midnight, a delivery driver shouted derogatory remarks near the station car park. Thankfully, a bystander helped."
Cheltenham,-37.959549,145.036538,2025-09-16,SEXUAL_ASSAULT,"While waiting for the tram, a person acting erratically made explicit and unwanted advances outside a local pub. I tried to ignore them."
Lilydale,-37.732479,145.331028,2025-09-17,UNWANTED_PHYSICAL_CONTACT,"While waiting for the tram, an aggressive individual intentionally bumped into me in the underground parking lot. I reported it to a nearby officer."
Mornington,-38.234654,145.039365,2025-09-18,STREET_HARASSMENT,"While waiting for the tram, a middle-aged man engaged in intimidating verbal behavior outside a 7-Eleven. No one intervened."
Melbourne CBD,-37.819382,144.969185,2025-09-18,UNWANTED_PHYSICAL_CONTACT,"Browsing the shops on a busy Saturday, someone on an e-scooter grabbed my arm by the public restrooms. I managed to run away."
Melton,-37.670501,144.594431,2025-09-24,UNWANTED_PHYSICAL_CONTACT,"Taking a shortcut through a park, two men brushed against me multiple times outside a 7-Eleven. I eventually lost them in the crowd."
Ferntree Gully,-37.898025,145.313473,2025-09-24,UNWANTED_PHYSICAL_CONTACT,"Coming back from a night out, a passerby grabbed my arm outside a residential building. I reported it to a nearby officer."
Mornington,-38.197134,145.028119,2025-09-25,UNWANTED_PHYSICAL_CONTACT,"Exploring the local market, an aggressive individual pushed past me aggressively outside a 24-hour gym. I felt very unsafe."
Point Cook,-37.94447,144.731167,2025-09-28,UNWANTED_PHYSICAL_CONTACT,"Coming home from the night shift, a group of teenagers grabbed my hand and wouldn't let go outside a 24-hour gym. I won't be walking that way again."
Ferntree Gully,-37.872747,145.289951,2025-09-29,SEXUAL_ASSAULT,"After finishing dinner at a restaurant, a person acting erratically groped me in the middle of the crowd along the main road. I won't be walking that way again."
Footscray,-37.799583,144.901791,2025-09-30,SEXUAL_ASSAULT,"Around midnight, someone on an e-scooter made explicit and unwanted advances near a bicycle path. I managed to run away."
Mornington,-38.22413,145.042506,2025-10-01,SEXUAL_ASSAULT,"Passing by a construction site, an individual who appeared intoxicated committed a physical assault in the middle of the park. I felt very unsafe."
Tarneit,-37.813782,144.677282,2025-10-01,STREET_HARASSMENT,"Passing by a construction site, a stranger wearing a hoodie cornered me and asked personal questions near the station entrance. I eventually lost them in the crowd."
Belgrave,-37.900386,145.359189,2025-10-02,SEXUAL_ASSAULT,"During the evening rush, a middle-aged man exposed themselves in public in a poorly lit laneway. I'm shaken but okay."
Epping,-37.625289,145.016755,2025-10-03,STREET_HARASSMENT,"Checking my phone at the bus stop, a passerby made persistent unwanted comments near the edge of the bushland. I quickly ducked into a shop."
Frankston,-38.128358,145.120546,2025-10-04,UNWANTED_PHYSICAL_CONTACT,"Coming back from a night out, someone on an e-scooter attempted to snatch my phone outside a local pub. I felt very unsafe."
Pakenham,-38.087036,145.470218,2025-10-04,UNWANTED_PHYSICAL_CONTACT,"Coming back from a night out, a group of teenagers pushed past me aggressively near a bicycle path. They eventually walked off."
Ferntree Gully,-37.901058,145.312773,2025-10-05,SEXUAL_ASSAULT,"Waiting for a rideshare to arrive, a person acting erratically tried to pull me toward a darker area outside a supermarket. I won't be walking that way again."
Frankston,-38.14099,145.106578,2025-10-06,STREET_HARASSMENT,"Enjoying a coffee on the sidewalk, a lone person shouted offensive slurs outside a supermarket. I managed to run away."
Tarneit,-37.832122,144.671115,2025-10-08,SEXUAL_ASSAULT,"Just after leaving the station, a person acting erratically violated personal space aggressively along the main road. I tried to ignore them."
Cranbourne,-38.085223,145.26495,2025-10-10,UNWANTED_PHYSICAL_CONTACT,"Coming home from the night shift, an individual who appeared intoxicated tried to pull my bag outside a residential building. I managed to run away."
Healesville,-37.672005,145.506,2025-10-12,SEXUAL_ASSAULT,"Browsing the shops on a busy Saturday, an aggressive individual engaged in non-consensual touching in a poorly lit laneway. I quickly ducked into a shop."
